,year,lib-cons,rally,work,button
18306,1974,Liberal,No,No,No
18307,1974,Slightly liberal,No,No,No
18308,1974,Liberal,No,No,No
18309,1974,Moderate,No,No,No
18310,1974,Slightly conservative,No,No,No
18311,1974,Moderate,No,No,No
18312,1974,Moderate,No,No,No
18313,1974,Conservative,No,No,No
18314,1974,Conservative,No,No,No
18315,1974,DK,No,No,No
18316,1974,Moderate,No,No,No
18317,1974,Moderate,No,No,No
18318,1974,Liberal,No,No,No
18319,1974,Conservative,No,No,No
18320,1974,Conservative,No,No,No
18321,1974,Slightly conservative,No,No,No
18322,1974,DK,No,No,No
18323,1974,Conservative,No,No,No
18324,1974,Conservative,No,No,No
18325,1974,Moderate,No,No,No
18326,1974,Slightly liberal,No,No,No
18327,1974,Conservative,No,No,No
18328,1974,Moderate,No,No,No
18329,1974,Slightly liberal,No,No,No
18330,1974,Moderate,No,No,No
18331,1974,NA,No,No,No
18332,1974,DK,No,No,No
18333,1974,DK,No,No,No
18334,1974,Conservative,No,No,No
18335,1974,Moderate,No,No,No
18336,1974,Liberal,No,No,No
18337,1974,Liberal,No,No,No
18338,1974,DK,No,No,No
18339,1974,DK,No,No,No
18340,1974,Moderate,No,No,No
18341,1974,Moderate,No,No,No
18342,1974,DK,No,No,No
18343,1974,NA,No,No,No
18344,1974,DK,No,No,No
18345,1974,DK,No,No,No
18346,1974,Moderate,No,No,No
18347,1974,DK,No,No,No
18348,1974,DK,No,No,No
18349,1974,Slightly conservative,No,No,No
18350,1974,Slightly conservative,No,Yes,No
18351,1974,Liberal,No,No,No
18352,1974,Moderate,No,No,No
18353,1974,Liberal,NA,No,No
18354,1974,Slightly conservative,No,No,No
18355,1974,Liberal,No,No,No
18356,1974,Moderate,No,No,No
18357,1974,Slightly conservative,No,No,No
18358,1974,Moderate,No,No,No
18359,1974,Moderate,No,No,No
18360,1974,Extremely liberal,No,No,No
18361,1974,Slightly liberal,NA,No,Yes
18362,1974,Slightly conservative,No,No,No
18363,1974,Slightly conservative,No,No,No
18364,1974,Moderate,No,No,No
18365,1974,Moderate,No,No,No
18366,1974,Moderate,No,No,No
18367,1974,Moderate,No,Yes,No
18368,1974,Moderate,No,No,No
18369,1974,Conservative,NA,No,No
18370,1974,Moderate,No,No,No
18371,1974,Conservative,No,No,No
18372,1974,Moderate,No,No,No
18373,1974,Slightly conservative,No,No,No
18374,1974,DK,No,No,No
18375,1974,Slightly liberal,No,No,No
18376,1974,Conservative,No,No,No
18377,1974,Moderate,No,No,No
18378,1974,DK,No,No,No
18379,1974,DK,No,No,No
18380,1974,Slightly liberal,No,No,No
18381,1974,DK,NA,Yes,No
18382,1974,DK,No,No,No
18383,1974,Slightly liberal,No,No,No
18384,1974,Moderate,No,No,No
18385,1974,Moderate,No,No,No
18386,1974,Slightly conservative,No,No,No
18387,1974,Slightly liberal,No,No,No
18388,1974,Moderate,No,No,No
18389,1974,Extremeley conservative,No,No,No
18390,1974,Moderate,No,No,No
18391,1974,NA,No,No,No
18392,1974,DK,No,No,No
18393,1974,Moderate,No,No,No
18394,1974,Slightly conservative,NA,No,No
18395,1974,Moderate,No,Yes,Yes
18396,1974,Moderate,No,No,No
18397,1974,Conservative,No,No,No
18398,1974,Moderate,No,No,No
18399,1974,Moderate,No,No,No
18400,1974,NA,No,No,No
18401,1974,DK,NA,Yes,Yes
18402,1974,DK,No,No,No
18403,1974,Moderate,No,No,No
18404,1974,Moderate,NA,No,No
18405,1974,DK,No,No,No
18406,1974,Conservative,No,Yes,No
18407,1974,Extremely liberal,No,No,No
18408,1974,DK,No,No,No
18409,1974,Slightly conservative,No,No,No
18410,1974,Conservative,No,No,No
18411,1974,Slightly liberal,No,No,No
18412,1974,DK,No,No,No
18413,1974,Slightly liberal,No,No,No
18414,1974,Conservative,No,No,No
18415,1974,Moderate,No,No,No
18416,1974,Moderate,No,No,No
18417,1974,Slightly liberal,No,No,No
18418,1974,Slightly conservative,No,No,No
18419,1974,Slightly conservative,No,No,No
18420,1974,Moderate,No,Yes,No
18421,1974,Conservative,No,No,No
18422,1974,Conservative,No,No,No
18423,1974,DK,No,No,No
18424,1974,Liberal,No,No,No
18425,1974,NA,No,No,No
18426,1974,DK,No,No,No
18427,1974,Extremeley conservative,No,No,No
18428,1974,Slightly conservative,No,No,No
18429,1974,Slightly liberal,No,No,No
18430,1974,Moderate,No,No,No
18431,1974,DK,No,No,No
18432,1974,Slightly liberal,No,No,No
18433,1974,Conservative,No,No,No
18434,1974,Moderate,No,Yes,No
18435,1974,Slightly liberal,NA,No,No
18436,1974,Liberal,No,No,No
18437,1974,Conservative,No,No,No
18438,1974,Slightly liberal,No,No,No
18439,1974,Conservative,No,No,No
18440,1974,Slightly conservative,No,No,No
18441,1974,Liberal,No,No,No
18442,1974,Moderate,NA,Yes,Yes
18443,1974,DK,No,No,No
18444,1974,Moderate,No,No,No
18445,1974,DK,No,No,No
18446,1974,Liberal,No,No,Yes
18447,1974,Moderate,No,No,Yes
18448,1974,DK,No,No,No
18449,1974,Slightly conservative,No,No,No
18450,1974,Slightly liberal,No,No,No
18451,1974,DK,No,No,No
18452,1974,Slightly conservative,No,Yes,No
18453,1974,Slightly conservative,No,Yes,No
18454,1974,DK,No,No,No
18455,1974,Conservative,No,No,No
18456,1974,Conservative,No,No,No
18457,1974,Slightly conservative,No,No,Yes
18458,1974,Liberal,No,No,No
18459,1974,Slightly conservative,No,No,No
18460,1974,DK,NA,No,No
18461,1974,Liberal,No,No,No
18462,1974,DK,No,No,No
18463,1974,Conservative,NA,No,Yes
18464,1974,DK,No,No,No
18465,1974,Liberal,No,Yes,Yes
18466,1974,DK,No,No,No
18467,1974,Moderate,No,No,No
18468,1974,Moderate,No,No,No
18469,1974,Extremely liberal,No,No,No
18470,1974,DK,No,No,No
18471,1974,Slightly conservative,No,No,No
18472,1974,Moderate,No,No,No
18473,1974,Moderate,No,No,No
18474,1974,Moderate,No,No,No
18475,1974,Moderate,No,No,Yes
18476,1974,Conservative,No,Yes,No
18477,1974,Moderate,No,No,No
18478,1974,Moderate,No,No,No
18479,1974,DK,No,No,No
18480,1974,Moderate,No,No,Yes
18481,1974,NA,No,No,No
18482,1974,Conservative,No,No,No
18483,1974,Moderate,No,No,No
18484,1974,Moderate,No,No,No
18485,1974,Conservative,No,No,No
18486,1974,Slightly conservative,No,No,No
18487,1974,Moderate,No,No,No
18488,1974,Conservative,No,No,No
18489,1974,Moderate,No,No,No
18490,1974,Slightly conservative,No,No,No
18491,1974,Conservative,No,Yes,Yes
18492,1974,Moderate,No,No,No
18493,1974,DK,No,No,No
18494,1974,DK,No,No,No
18495,1974,DK,No,No,No
18496,1974,DK,No,No,No
18497,1974,Extremeley conservative,No,No,No
18498,1974,Slightly conservative,No,No,No
18499,1974,Conservative,No,No,No
18500,1974,Slightly liberal,No,No,No
18501,1974,Moderate,No,No,No
18502,1974,DK,No,No,No
18503,1974,Slightly conservative,NA,Yes,No
18504,1974,Slightly liberal,No,No,No
18505,1974,Conservative,No,No,No
18506,1974,Slightly liberal,No,No,No
18507,1974,DK,No,No,No
18508,1974,Moderate,No,No,No
18509,1974,DK,No,No,No
18510,1974,Moderate,No,No,No
18511,1974,DK,No,No,No
18512,1974,DK,No,No,No
18513,1974,Slightly conservative,No,No,Yes
18514,1974,Slightly conservative,No,No,No
18515,1974,Moderate,No,No,No
18516,1974,Conservative,No,No,No
18517,1974,Moderate,No,No,No
18518,1974,Liberal,No,No,No
18519,1974,DK,No,No,No
18520,1974,Slightly conservative,No,No,No
18521,1974,Moderate,No,No,No
18522,1974,DK,No,No,No
18523,1974,Slightly conservative,No,No,No
18524,1974,Moderate,No,No,No
18525,1974,Slightly conservative,No,No,No
18526,1974,DK,No,No,No
18527,1974,Slightly liberal,No,No,No
18528,1974,Moderate,No,No,No
18529,1974,Slightly conservative,No,No,No
18530,1974,DK,No,No,No
18531,1974,Moderate,No,Yes,Yes
18532,1974,Extremely liberal,No,No,No
18533,1974,Slightly liberal,No,No,No
18534,1974,Slightly liberal,No,No,No
18535,1974,Moderate,NA,No,No
18536,1974,Slightly conservative,No,No,No
18537,1974,Slightly conservative,No,No,Yes
18538,1974,DK,No,No,No
18539,1974,Moderate,No,No,No
18540,1974,Liberal,NA,No,No
18541,1974,Moderate,No,No,No
18542,1974,Moderate,NA,No,No
18543,1974,Slightly conservative,No,Yes,Yes
18544,1974,Moderate,NA,No,No
18545,1974,DK,No,No,No
18546,1974,Slightly conservative,No,No,No
18547,1974,Slightly conservative,No,No,No
18548,1974,Conservative,No,No,No
18549,1974,Slightly conservative,No,No,No
18550,1974,Conservative,No,No,No
18551,1974,DK,No,No,No
18552,1974,DK,No,No,No
18553,1974,Moderate,No,No,No
18554,1974,Liberal,No,No,No
18555,1974,Moderate,No,No,No
18556,1974,DK,No,No,No
18557,1974,Slightly liberal,No,No,No
18558,1974,DK,No,No,No
18559,1974,Slightly conservative,No,No,No
18560,1974,DK,No,No,No
18561,1974,DK,No,No,No
18562,1974,Slightly conservative,No,No,No
18563,1974,Slightly liberal,NA,No,No
18564,1974,Conservative,No,No,No
18565,1974,Slightly conservative,No,No,No
18566,1974,DK,No,No,No
18567,1974,DK,No,No,No
18568,1974,DK,No,No,No
18569,1974,Moderate,No,No,No
18570,1974,Slightly conservative,No,No,No
18571,1974,Moderate,No,No,No
18572,1974,Moderate,No,No,No
18573,1974,Moderate,No,No,No
18574,1974,Conservative,NA,Yes,Yes
18575,1974,DK,No,No,No
18576,1974,Moderate,No,No,No
18577,1974,Moderate,No,No,No
18578,1974,Moderate,No,No,No
18579,1974,DK,No,No,No
18580,1974,Moderate,No,No,No
18581,1974,DK,No,No,No
18582,1974,Moderate,No,No,No
18583,1974,Liberal,No,No,No
18584,1974,DK,No,No,No
18585,1974,Moderate,No,No,No
18586,1974,Moderate,No,No,No
18587,1974,Conservative,NA,Yes,Yes
18588,1974,DK,No,No,No
18589,1974,DK,No,No,No
18590,1974,Liberal,NA,Yes,No
18591,1974,DK,No,No,No
18592,1974,Moderate,No,No,No
18593,1974,DK,No,No,No
18594,1974,Moderate,No,No,No
18595,1974,Moderate,No,No,No
18596,1974,Slightly conservative,No,No,No
18597,1974,Moderate,No,No,No
18598,1974,Moderate,No,No,No
18599,1974,DK,No,No,No
18600,1974,DK,No,No,No
18601,1974,Conservative,NA,No,No
18602,1974,Moderate,No,No,No
18603,1974,Conservative,No,No,No
18604,1974,Slightly liberal,No,No,No
18605,1974,DK,No,No,No
18606,1974,DK,No,No,No
18607,1974,DK,No,No,No
18608,1974,DK,No,No,No
18609,1974,DK,No,No,No
18610,1974,DK,No,No,No
18611,1974,Moderate,No,No,No
18612,1974,Conservative,No,No,No
18613,1974,DK,No,No,No
18614,1974,Moderate,No,No,No
18615,1974,Slightly liberal,No,No,No
18616,1974,Slightly conservative,No,No,No
18617,1974,Moderate,No,No,No
18618,1974,Moderate,No,Yes,Yes
18619,1974,DK,No,No,No
18620,1974,Moderate,No,No,No
18621,1974,Conservative,No,No,No
18622,1974,DK,NA,No,No
18623,1974,Moderate,No,No,No
18624,1974,Moderate,No,No,No
18625,1974,DK,No,No,No
18626,1974,Slightly liberal,No,No,No
18627,1974,Slightly liberal,No,No,No
18628,1974,Slightly liberal,No,No,No
18629,1974,Slightly conservative,No,No,No
18630,1974,DK,No,No,No
18631,1974,Liberal,No,No,No
18632,1974,DK,No,No,No
18633,1974,Moderate,No,No,No
18634,1974,DK,NA,Yes,Yes
18635,1974,Extremeley conservative,No,No,No
18636,1974,Slightly conservative,No,No,No
18637,1974,Moderate,No,No,No
18638,1974,Moderate,No,No,No
18639,1974,Liberal,NA,No,No
18640,1974,Moderate,No,No,No
18641,1974,DK,No,No,No
18642,1974,DK,No,No,No
18643,1974,Slightly conservative,No,No,No
18644,1974,DK,No,No,No
18645,1974,DK,No,No,Yes
18646,1974,DK,No,No,No
18647,1974,Moderate,No,No,No
18648,1974,Moderate,No,No,No
18649,1974,Moderate,No,No,No
18650,1974,DK,No,No,No
18651,1974,Slightly conservative,No,No,No
18652,1974,Liberal,No,No,No
18653,1974,DK,No,No,No
18654,1974,Moderate,No,No,No
18655,1974,DK,No,No,No
18656,1974,Extremely liberal,No,No,No
18657,1974,DK,No,No,No
18658,1974,DK,No,No,No
18659,1974,Moderate,No,No,No
18660,1974,Moderate,No,No,No
18661,1974,Extremely liberal,NA,Yes,Yes
18662,1974,Conservative,NA,No,No
18663,1974,DK,No,No,No
18664,1974,Slightly conservative,No,No,No
18665,1974,DK,No,No,No
18666,1974,Moderate,No,No,No
18667,1974,Liberal,NA,No,Yes
18668,1974,Conservative,No,No,No
18669,1974,Moderate,No,No,No
18670,1974,DK,No,No,No
18671,1974,Slightly conservative,No,No,No
18672,1974,DK,NA,Yes,Yes
18673,1974,Moderate,No,No,No
18674,1974,DK,No,No,No
18675,1974,DK,No,No,No
18676,1974,Liberal,No,No,No
18677,1974,DK,No,No,Yes
18678,1974,DK,NA,No,Yes
18679,1974,DK,No,No,No
18680,1974,Slightly liberal,No,No,No
18681,1974,Slightly conservative,No,Yes,No
18682,1974,Moderate,No,No,No
18683,1974,DK,No,No,No
18684,1974,Liberal,No,No,No
18685,1974,DK,No,No,No
18686,1974,DK,No,No,No
18687,1974,Moderate,No,No,No
18688,1974,Extremely liberal,No,No,No
18689,1974,DK,No,No,No
18690,1974,Moderate,No,No,No
18691,1974,DK,NA,Yes,Yes
18692,1974,Slightly conservative,No,No,No
18693,1974,Moderate,No,No,No
18694,1974,Moderate,No,No,No
18695,1974,DK,No,No,No
18696,1974,Moderate,No,No,No
18697,1974,DK,No,No,No
18698,1974,Moderate,No,No,No
18699,1974,DK,No,No,No
18700,1974,Moderate,No,No,No
18701,1974,Slightly liberal,No,No,No
18702,1974,Extremeley conservative,No,No,No
18703,1974,Liberal,No,No,No
18704,1974,Moderate,No,No,Yes
18705,1974,Moderate,No,No,No
18706,1974,Moderate,No,No,No
18707,1974,Moderate,No,No,No
18708,1974,Conservative,No,No,No
18709,1974,DK,No,No,No
18710,1974,Moderate,No,No,No
18711,1974,Moderate,No,No,No
18712,1974,DK,No,No,No
18713,1974,Conservative,No,No,No
18714,1974,DK,No,No,No
18715,1974,DK,No,No,No
18716,1974,Moderate,No,No,No
18717,1974,Slightly liberal,No,No,No
18718,1974,Conservative,No,No,No
18719,1974,Liberal,No,No,No
18720,1974,Slightly conservative,No,No,No
18721,1974,Conservative,No,No,Yes
18722,1974,Liberal,No,No,No
18723,1974,Conservative,No,No,No
18724,1974,Moderate,No,No,No
18725,1974,DK,No,No,Yes
18726,1974,Slightly conservative,No,No,No
18727,1974,Liberal,No,No,No
18728,1974,DK,No,No,No
18729,1974,Slightly conservative,No,No,No
18730,1974,Slightly conservative,No,No,No
18731,1974,Slightly liberal,No,No,No
18732,1974,Slightly conservative,No,No,No
18733,1974,Conservative,NA,Yes,No
18734,1974,Moderate,No,No,No
18735,1974,Slightly liberal,No,No,No
18736,1974,Moderate,No,No,No
18737,1974,Slightly liberal,No,No,No
18738,1974,DK,No,No,No
18739,1974,DK,No,No,No
18740,1974,Slightly liberal,No,No,No
18741,1974,DK,No,No,No
18742,1974,Moderate,No,No,No
18743,1974,DK,No,No,No
18744,1974,Conservative,No,No,No
18745,1974,DK,No,No,No
18746,1974,DK,No,No,No
18747,1974,Conservative,No,No,No
18748,1974,Liberal,NA,No,No
18749,1974,Slightly conservative,No,No,No
18750,1974,Conservative,No,No,Yes
18751,1974,Slightly conservative,No,No,No
18752,1974,Liberal,No,No,No
18753,1974,Conservative,No,No,No
18754,1974,Moderate,No,No,No
18755,1974,Slightly conservative,No,No,No
18756,1974,DK,No,No,No
18757,1974,Moderate,No,No,No
18758,1974,Moderate,No,No,No
18759,1974,Moderate,No,No,No
18760,1974,Moderate,No,No,No
18761,1974,Moderate,No,No,No
18762,1974,DK,No,No,No
18763,1974,DK,No,No,No
18764,1974,Slightly liberal,No,No,No
18765,1974,Moderate,No,No,No
18766,1974,Liberal,No,No,No
18767,1974,Moderate,No,No,No
18768,1974,Slightly conservative,No,No,No
18769,1974,DK,No,No,No
18770,1974,Liberal,No,No,No
18771,1974,Conservative,No,No,No
18772,1974,Moderate,No,No,No
18773,1974,Slightly conservative,No,No,No
18774,1974,Moderate,No,No,No
18775,1974,DK,No,No,No
18776,1974,Slightly liberal,No,No,No
18777,1974,Extremely liberal,No,No,No
18778,1974,Slightly conservative,No,No,No
18779,1974,Moderate,No,No,No
18780,1974,DK,No,No,No
18781,1974,Moderate,No,No,No
18782,1974,Liberal,No,No,No
18783,1974,Moderate,No,No,No
18784,1974,Conservative,No,No,No
18785,1974,Slightly conservative,No,No,No
18786,1974,Moderate,No,No,No
18787,1974,DK,No,No,No
18788,1974,Moderate,No,No,No
18789,1974,DK,No,No,No
18790,1974,Slightly conservative,No,No,No
18791,1974,DK,No,No,No
18792,1974,Moderate,No,No,No
18793,1974,DK,No,No,No
18794,1974,Moderate,No,No,No
18795,1974,Slightly conservative,No,No,No
18796,1974,Conservative,No,No,No
18797,1974,Moderate,No,No,No
18798,1974,Slightly liberal,No,No,No
18799,1974,Moderate,No,No,No
18800,1974,Moderate,No,No,No
18801,1974,DK,No,No,No
18802,1974,Slightly conservative,No,No,No
18803,1974,Slightly liberal,No,Yes,No
18804,1974,DK,No,No,No
18805,1974,DK,No,No,No
18806,1974,DK,No,No,No
18807,1974,DK,No,No,No
18808,1974,Moderate,No,Yes,No
18809,1974,Moderate,No,No,No
18810,1974,Moderate,No,No,No
18811,1974,Extremely liberal,No,No,No
18812,1974,Moderate,No,No,No
18813,1974,Moderate,No,No,No
18814,1974,Conservative,No,No,No
18815,1974,Moderate,No,No,No
18816,1974,Liberal,No,No,No
18817,1974,Slightly conservative,No,No,No
18818,1974,Moderate,No,No,No
18819,1974,Slightly liberal,No,No,No
18820,1974,Liberal,No,No,No
18821,1974,DK,No,No,No
18822,1974,DK,No,No,No
18823,1974,Conservative,No,No,No
18824,1974,Extremeley conservative,No,No,No
18825,1974,Slightly liberal,No,No,No
18826,1974,Liberal,No,No,No
18827,1974,Slightly conservative,No,No,No
18828,1974,DK,No,No,No
18829,1974,DK,No,No,No
18830,1974,Slightly conservative,NA,No,No
18831,1974,DK,No,No,No
18832,1974,Moderate,No,No,No
18833,1974,Slightly conservative,No,No,No
18834,1974,Moderate,No,No,No
18835,1974,DK,No,No,No
18836,1974,Conservative,No,No,No
18837,1974,Moderate,No,No,No
18838,1974,Moderate,NA,No,No
18839,1974,DK,No,No,No
18840,1974,Slightly conservative,No,No,No
18841,1974,Moderate,No,No,No
18842,1974,Slightly conservative,No,No,No
18843,1974,Liberal,No,No,No
18844,1974,Moderate,No,No,No
18845,1974,Slightly conservative,No,No,Yes
18846,1974,Conservative,NA,No,No
18847,1974,DK,No,No,No
18848,1974,Moderate,No,No,Yes
18849,1974,NA,No,No,No
18850,1974,Slightly conservative,No,No,No
18851,1974,NA,No,No,No
18852,1974,Moderate,No,No,No
18853,1974,DK,No,No,No
18854,1974,Moderate,NA,Yes,Yes
18855,1974,Slightly conservative,No,No,No
18856,1974,Liberal,No,No,No
18857,1974,Moderate,No,No,No
18858,1974,Moderate,No,No,No
18859,1974,Slightly conservative,No,No,No
18860,1974,Slightly conservative,No,No,No
18861,1974,DK,No,No,No
18862,1974,Conservative,No,No,No
18863,1974,Moderate,No,No,No
18864,1974,Slightly conservative,NA,No,No
18865,1974,Moderate,No,No,No
18866,1974,DK,No,No,Yes
18867,1974,DK,No,No,No
18868,1974,Slightly conservative,NA,No,No
18869,1974,DK,No,No,No
18870,1974,DK,No,No,No
18871,1974,NA,No,No,No
18872,1974,NA,NA,Yes,No
18873,1974,Conservative,No,No,No
18874,1974,Moderate,No,No,No
18875,1974,DK,No,No,No
18876,1974,Moderate,NA,No,No
18877,1974,Slightly conservative,No,No,No
18878,1974,Moderate,No,No,No
18879,1974,Slightly liberal,No,No,No
18880,1974,Moderate,No,No,No
18881,1974,DK,No,No,No
18882,1974,Moderate,No,No,No
18883,1974,Conservative,No,No,No
18884,1974,DK,No,No,No
18885,1974,Moderate,No,No,No
18886,1974,Liberal,No,No,No
18887,1974,Moderate,No,No,No
18888,1974,Slightly liberal,No,No,No
18889,1974,Conservative,No,No,No
18890,1974,Slightly liberal,No,No,No
18891,1974,DK,No,No,No
18892,1974,DK,No,No,No
18893,1974,DK,NA,Yes,Yes
18894,1974,Slightly conservative,No,No,No
18895,1974,NA,No,No,No
18896,1974,Slightly liberal,No,No,No
18897,1974,Liberal,NA,Yes,Yes
18898,1974,Extremeley conservative,NA,No,No
18899,1974,Moderate,No,No,No
18900,1974,Liberal,No,No,No
18901,1974,Moderate,No,Yes,No
18902,1974,Moderate,No,No,No
18903,1974,Moderate,No,No,No
18904,1974,Conservative,No,No,No
18905,1974,DK,No,No,No
18906,1974,Slightly conservative,No,No,No
18907,1974,DK,No,No,No
18908,1974,DK,No,No,No
18909,1974,Slightly conservative,No,No,No
18910,1974,Liberal,No,No,No
18911,1974,DK,No,No,No
18912,1974,Moderate,No,No,No
18913,1974,Moderate,No,No,No
18914,1974,DK,No,No,No
18915,1974,Slightly liberal,No,No,No
18916,1974,Conservative,No,No,No
18917,1974,Extremely liberal,No,No,No
18918,1974,Slightly conservative,No,No,No
18919,1974,DK,No,No,No
18920,1974,DK,No,No,No
18921,1974,Slightly liberal,No,No,No
18922,1974,Moderate,No,No,No
18923,1974,Slightly conservative,No,No,No
18924,1974,Moderate,No,No,No
18925,1974,Moderate,No,No,No
18926,1974,NA,No,No,No
18927,1974,Liberal,No,No,No
18928,1974,Slightly conservative,NA,No,No
18929,1974,DK,No,No,No
18930,1974,Moderate,No,No,No
18931,1974,DK,No,No,No
18932,1974,Conservative,No,No,No
18933,1974,Liberal,NA,No,No
18934,1974,Slightly conservative,No,No,No
18935,1974,Extremely liberal,No,No,No
18936,1974,Liberal,No,No,No
18937,1974,DK,No,No,No
18938,1974,DK,No,No,No
18939,1974,Slightly conservative,No,No,No
18940,1974,Slightly conservative,No,No,No
18941,1974,Slightly conservative,No,No,No
18942,1974,Extremeley conservative,No,No,No
18943,1974,Slightly liberal,No,No,No
18944,1974,Slightly conservative,No,No,No
18945,1974,Slightly liberal,No,No,No
18946,1974,Conservative,No,Yes,Yes
18947,1974,Moderate,No,No,Yes
18948,1974,Slightly conservative,No,No,No
18949,1974,Liberal,NA,No,No
18950,1974,DK,No,No,No
18951,1974,DK,No,No,No
18952,1974,DK,No,No,No
18953,1974,Moderate,No,No,No
18954,1974,Slightly conservative,No,No,No
18955,1974,Slightly liberal,No,No,No
18956,1974,Moderate,No,No,No
18957,1974,Liberal,No,No,No
18958,1974,Liberal,No,No,No
18959,1974,Slightly conservative,No,No,No
18960,1974,Slightly conservative,No,No,No
18961,1974,Conservative,No,No,No
18962,1974,Moderate,No,No,No
18963,1974,Moderate,No,No,Yes
18964,1974,Conservative,No,No,No
18965,1974,Conservative,No,No,No
18966,1974,DK,No,No,No
18967,1974,DK,No,No,No
18968,1974,Conservative,No,No,No
18969,1974,DK,No,No,No
18970,1974,DK,No,No,No
18971,1974,Moderate,No,No,No
18972,1974,NA,No,No,No
18973,1974,DK,No,No,No
18974,1974,Moderate,NA,Yes,Yes
18975,1974,DK,No,No,No
18976,1974,Slightly conservative,No,No,No
18977,1974,Conservative,No,No,No
18978,1974,Liberal,No,No,No
18979,1974,Slightly conservative,No,No,No
18980,1974,Conservative,No,No,No
18981,1974,DK,No,No,No
18982,1974,DK,No,No,No
18983,1974,Moderate,No,No,No
18984,1974,Slightly conservative,No,No,Yes
18985,1974,Slightly liberal,No,No,No
18986,1974,Slightly conservative,No,No,No
18987,1974,DK,No,No,No
18988,1974,Slightly liberal,NA,Yes,No
18989,1974,Slightly conservative,No,No,No
18990,1974,DK,No,No,No
18991,1974,DK,No,No,No
18992,1974,Moderate,No,No,No
18993,1974,Moderate,No,No,No
18994,1974,Slightly conservative,No,No,No
18995,1974,Slightly liberal,No,No,No
18996,1974,Slightly conservative,No,No,No
18997,1974,Moderate,No,No,No
18998,1974,Moderate,No,No,No
18999,1974,Slightly liberal,NA,Yes,Yes
19000,1974,DK,No,No,No
19001,1974,Extremeley conservative,No,No,No
19002,1974,Moderate,NA,No,No
19003,1974,Liberal,No,No,No
19004,1974,Extremely liberal,No,Yes,No
